,Unnamed: 0,version,location_scheme,datastream_scheme,l_combo,ds_combo,input_days,output_days,loss,mse,f1,precision,recall,true_positives,true_negatives,false_positives,false_negatives,dataset_size,training_time,experiment_name,dataset_name,epochs,network,letter,Max_or_Min
87,87.0,1.0,1.0,1.0,5.0,2.0,60.0,7.0,0.0603737123310566,0.060373704880476,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,34.8136887550354,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo2.idays60.odays7,16.0,Network 2,I,Min
88,88.0,1.0,1.0,1.0,5.0,3.0,30.0,1.0,0.06060086190700531,0.06060086190700531,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,46.601280212402344,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays1,22.0,Network 2,I,Min
89,89.0,1.0,1.0,1.0,5.0,3.0,30.0,7.0,0.060756277292966836,0.06075627356767655,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,41.310015678405755,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays30.odays7,19.0,Network 2,I,Min
90,90.0,1.0,1.0,1.0,5.0,3.0,60.0,1.0,0.057950049638748176,0.057950049638748176,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,46.61552429199219,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays1,22.0,Network 2,I,Min
91,91.0,1.0,1.0,1.0,5.0,3.0,60.0,7.0,0.06067052111029625,0.06067051738500595,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,88.74713253974916,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo3.idays60.odays7,41.0,Network 2,I,Min
92,92.0,1.0,1.0,1.0,5.0,4.0,30.0,1.0,0.06105078011751175,0.06105078011751175,0.0,0.0,0.0,0.0,634.0,0.0,44.0,3390.0,25.981540203094482,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays1,12.0,Network 2,I,Min
93,93.0,1.0,1.0,1.0,5.0,4.0,30.0,7.0,0.06199004128575325,0.06199004128575325,0.0,0.0,0.0,0.0,4432.0,0.0,307.0,3384.0,40.76079368591309,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays30.odays7,19.0,Network 2,I,Min
94,94.0,1.0,1.0,1.0,5.0,4.0,60.0,1.0,0.06035644561052321,0.06035644561052321,0.0,0.0,0.0,0.0,630.0,0.0,42.0,3360.0,27.87236714363098,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays1,13.0,Network 2,I,Min
95,95.0,1.0,1.0,1.0,5.0,4.0,60.0,7.0,0.059608522802591324,0.05960851535201073,0.0,0.0,0.0,0.0,4402.0,0.0,295.0,3354.0,39.668735027313225,17_I_exp8,17_I.v1.l1.ds1.l_combo5.ds_combo4.idays60.odays7,18.0,Network 2,I,Min
100,100.0,1.0,1.0,1.0,6.0,2.0,30.0,1.0,0.18634077906608584,0.18634077906608584,0.0,0.0,0.0,0.0,513.0,0.0,166.0,3392.0,50.35599136352539,17_I_exp8,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays1,24.0,Network 2,I,Min
101,101.0,1.0,1.0,1.0,6.0,2.0,30.0,7.0,0.1877073496580124,0.1877073496580124,0.0,0.0,0.0,0.0,3582.0,0.0,1164.0,3386.0,26.03237628936768,17_I_exp8,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays30.odays7,12.0,Network 2,I,Min
102,102.0,1.0,1.0,1.0,6.0,2.0,60.0,1.0,0.18186919391155248,0.18186919391155248,0.0,0.0,0.0,0.0,513.0,0.0,160.0,3362.0,34.67001891136169,17_I_exp8,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays1,16.0,Network 2,I,Min
103,103.0,1.0,1.0,1.0,6.0,2.0,60.0,7.0,0.1928180307149887,0.19281800091266632,0.0,0.0,0.0,0.0,3575.0,0.0,1129.0,3356.0,24.06338715553284,17_I_exp8,17_I.v1.l1.ds1.l_combo6.ds_combo2.idays60.odays7,11.0,Network 2,I,Min
108,108.0,1.0,1.0,1.0,7.0,2.0,30.0,1.0,0.1907837837934494,0.1907837837934494,0.0,0.0,0.0,0.0,391.0,0.0,135.0,2629.0,41.40105390548706,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays1,25.0,Network 2,I,Min
109,109.0,1.0,1.0,1.0,7.0,2.0,30.0,7.0,0.18384015560150144,0.18384015560150144,0.0,0.0,0.0,0.0,2740.0,0.0,935.0,2623.0,170.58577466011047,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays30.odays7,100.0,Network 2,I,Min
110,110.0,1.0,1.0,1.0,7.0,2.0,60.0,1.0,0.19221659004688266,0.19221659004688266,0.0,0.0,0.0,0.0,385.0,0.0,135.0,2599.0,42.809579372406006,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays1,26.0,Network 2,I,Min
111,111.0,1.0,1.0,1.0,7.0,2.0,60.0,7.0,0.19117408990859985,0.19117407500743866,0.0,0.0,0.0,0.0,2698.0,0.0,935.0,2593.0,51.527907371520996,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo2.idays60.odays7,31.0,Network 2,I,Min
116,116.0,1.0,1.0,1.0,7.0,4.0,30.0,1.0,0.19078271090984344,0.19078271090984344,0.0,0.0,0.0,0.0,391.0,0.0,135.0,2629.0,36.55177950859071,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays1,22.0,Network 2,I,Min
117,117.0,1.0,1.0,1.0,7.0,4.0,30.0,7.0,0.18954156339168549,0.1895415335893631,0.0,0.0,0.0,0.0,2740.0,0.0,935.0,2623.0,50.93857789039612,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays30.odays7,30.0,Network 2,I,Min
118,118.0,1.0,1.0,1.0,7.0,4.0,60.0,1.0,0.1915902495384217,0.1915902495384217,0.0,0.0,0.0,0.0,385.0,0.0,135.0,2599.0,76.84413313865663,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays1,46.0,Network 2,I,Min
119,119.0,1.0,1.0,1.0,7.0,4.0,60.0,7.0,0.1911584883928299,0.19115856289863584,0.0,0.0,0.0,0.0,2698.0,0.0,935.0,2593.0,56.72305226325989,17_I_exp8,17_I.v1.l1.ds1.l_combo7.ds_combo4.idays60.odays7,34.0,Network 2,I,Min
124,124.0,1.0,1.0,1.0,8.0,2.0,30.0,1.0,0.1883714646100998,0.1883714646100998,0.0,0.0,0.0,0.0,503.0,0.0,169.0,3357.0,54.7133731842041,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays1,26.0,Network 2,I,Min
125,125.0,1.0,1.0,1.0,8.0,2.0,30.0,7.0,0.18099382519721985,0.18099382519721985,0.0,0.0,0.0,0.0,3509.0,0.0,1188.0,3351.0,84.31623125076294,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays30.odays7,40.0,Network 2,I,Min
126,126.0,1.0,1.0,1.0,8.0,2.0,60.0,1.0,0.1930987387895584,0.1930987387895584,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,23.333267211914066,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
127,127.0,1.0,1.0,1.0,8.0,2.0,60.0,7.0,0.1882859617471695,0.18828599154949188,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,25.99247169494629,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo2.idays60.odays7,12.0,Network 2,I,Min
132,132.0,1.0,1.0,1.0,8.0,4.0,30.0,1.0,0.15367558598518372,0.15367558598518372,0.0,0.0,0.0,0.0,503.0,0.0,169.0,3357.0,115.81311511993408,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays1,55.0,Network 2,I,Min
133,133.0,1.0,1.0,1.0,8.0,4.0,30.0,7.0,0.18898485600948334,0.18898485600948334,0.0,0.0,0.0,0.0,3509.0,0.0,1188.0,3351.0,52.93260264396668,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo4.idays30.odays7,25.0,Network 2,I,Min
134,134.0,1.0,1.0,1.0,8.0,4.0,60.0,1.0,0.15871579945087433,0.15871579945087433,0.0,0.0,0.0,0.0,500.0,0.0,166.0,3327.0,50.764644384384155,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays1,24.0,Network 2,I,Min
135,135.0,1.0,1.0,1.0,8.0,4.0,60.0,7.0,0.16679494082927704,0.16679492592811584,0.0,0.0,0.0,0.0,3494.0,0.0,1161.0,3321.0,117.60768723487854,17_I_exp8,17_I.v1.l1.ds1.l_combo8.ds_combo4.idays60.odays7,55.0,Network 2,I,Min
140,140.0,1.0,1.0,1.0,9.0,2.0,30.0,1.0,0.1938679814338684,0.1938679814338684,0.0,0.0,0.0,0.0,475.0,0.0,203.0,3389.0,66.94413566589354,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays1,32.0,Network 2,I,Min
141,141.0,1.0,1.0,1.0,9.0,2.0,30.0,7.0,0.2112368792295456,0.2112368792295456,0.0,0.0,0.0,0.0,3314.0,0.0,1425.0,3383.0,45.62240672111511,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo2.idays30.odays7,21.0,Network 2,I,Min
142,142.0,1.0,1.0,1.0,9.0,2.0,60.0,1.0,0.20721685886383054,0.20721685886383054,0.0,0.0,0.0,0.0,475.0,0.0,197.0,3359.0,23.435370445251465,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
143,143.0,1.0,1.0,1.0,9.0,2.0,60.0,7.0,0.2085496187210083,0.2085496038198471,0.0,0.0,0.0,0.0,3313.0,0.0,1384.0,3353.0,28.381775379180908,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo2.idays60.odays7,13.0,Network 2,I,Min
144,144.0,1.0,1.0,1.0,9.0,3.0,30.0,1.0,0.19424857199192047,0.19424857199192047,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363.0,55.24674654006958,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo3.idays30.odays1,26.0,Network 2,I,Min
147,147.0,1.0,1.0,1.0,9.0,3.0,60.0,7.0,0.2065127044916153,0.2065126895904541,0.0,0.0,0.0,0.0,3305.0,0.0,1357.0,3327.0,58.45859932899475,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo3.idays60.odays7,27.0,Network 2,I,Min
148,148.0,1.0,1.0,1.0,9.0,4.0,30.0,1.0,0.20794372260570526,0.20794372260570526,0.0,0.0,0.0,0.0,475.0,0.0,198.0,3363.0,42.07430052757263,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays1,20.0,Network 2,I,Min
149,149.0,1.0,1.0,1.0,9.0,4.0,30.0,7.0,0.2086673229932785,0.2086673527956009,0.0,0.0,0.0,0.0,3313.0,0.0,1391.0,3357.0,49.65405130386353,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo4.idays30.odays7,23.0,Network 2,I,Min
150,150.0,1.0,1.0,1.0,9.0,4.0,60.0,1.0,0.20675459504127505,0.20675459504127505,0.0,0.0,0.0,0.0,473.0,0.0,194.0,3333.0,40.75751852989197,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays1,19.0,Network 2,I,Min
151,151.0,1.0,1.0,1.0,9.0,4.0,60.0,7.0,0.20659266412258148,0.20659266412258148,0.0,0.0,0.0,0.0,3305.0,0.0,1357.0,3327.0,51.57963061332703,17_I_exp8,17_I.v1.l1.ds1.l_combo9.ds_combo4.idays60.odays7,24.0,Network 2,I,Min
156,156.0,1.0,1.0,1.0,10.0,2.0,30.0,1.0,0.2412862479686737,0.2412862479686737,0.0,0.0,0.0,0.0,247.0,0.0,166.0,2062.0,15.097349166870115,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
157,157.0,1.0,1.0,1.0,10.0,2.0,30.0,7.0,0.2582179009914398,0.2582179605960846,0.0,0.0,0.0,0.0,1723.0,0.0,1161.0,2056.0,17.69639921188355,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo2.idays30.odays7,13.0,Network 2,I,Min
158,158.0,1.0,1.0,1.0,10.0,2.0,60.0,1.0,0.26111650466918945,0.26111650466918945,0.0,0.0,0.0,0.0,241.0,0.0,166.0,2032.0,28.82722043991089,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays1,22.0,Network 2,I,Min
159,159.0,1.0,1.0,1.0,10.0,2.0,60.0,7.0,0.2589832842350006,0.2589833438396454,0.0,0.0,0.0,0.0,1689.0,0.0,1153.0,2026.0,20.40844368934632,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo2.idays60.odays7,15.0,Network 2,I,Min
161,161.0,1.0,1.0,1.0,10.0,3.0,30.0,7.0,0.262751579284668,0.26275163888931274,0.0,0.0,0.0,0.0,1723.0,0.0,1161.0,2056.0,30.01818656921387,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo3.idays30.odays7,22.0,Network 2,I,Min
163,163.0,1.0,1.0,1.0,10.0,3.0,60.0,7.0,0.26206278800964355,0.26206281781196594,0.0,0.0,0.0,0.0,1689.0,0.0,1153.0,2026.0,28.235729217529297,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo3.idays60.odays7,21.0,Network 2,I,Min
164,164.0,1.0,1.0,1.0,10.0,4.0,30.0,1.0,0.2026035338640213,0.2026035338640213,0.0,0.0,0.0,0.0,247.0,0.0,166.0,2062.0,30.53378438949585,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays1,23.0,Network 2,I,Min
165,165.0,1.0,1.0,1.0,10.0,4.0,30.0,7.0,0.2505678236484528,0.2505678236484528,0.0,0.0,0.0,0.0,1723.0,0.0,1161.0,2056.0,16.68156599998474,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo4.idays30.odays7,12.0,Network 2,I,Min
166,166.0,1.0,1.0,1.0,10.0,4.0,60.0,1.0,0.2090301513671875,0.2090301513671875,0.0,0.0,0.0,0.0,241.0,0.0,166.0,2032.0,40.652796268463135,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays1,31.0,Network 2,I,Min
167,167.0,1.0,1.0,1.0,10.0,4.0,60.0,7.0,0.2346203178167343,0.2346203178167343,0.0,0.0,0.0,0.0,1689.0,0.0,1153.0,2026.0,45.7913875579834,17_I_exp8,17_I.v1.l1.ds1.l_combo10.ds_combo4.idays60.odays7,34.0,Network 2,I,Min
170,170.0,1.0,1.0,1.0,11.0,1.0,60.0,1.0,0.19821234047412872,0.19821234047412872,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,21.771196603775024,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo1.idays60.odays1,11.0,Network 2,I,Min
172,172.0,1.0,1.0,1.0,11.0,2.0,30.0,1.0,0.2014656513929367,0.2014656513929367,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,21.68484902381897,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
173,173.0,1.0,1.0,1.0,11.0,2.0,30.0,7.0,0.2274795472621917,0.2274795025587082,0.0,0.0,0.0,0.0,3162.0,0.0,1185.0,3104.0,22.134032726287842,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo2.idays30.odays7,11.0,Network 2,I,Min
174,174.0,1.0,1.0,1.0,11.0,2.0,60.0,1.0,0.19687512516975408,0.19687512516975408,0.0,0.0,0.0,0.0,450.0,0.0,166.0,3080.0,22.02184510231018,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
175,175.0,1.0,1.0,1.0,11.0,2.0,60.0,7.0,0.2298639267683029,0.2298639416694641,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,21.9851393699646,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo2.idays60.odays7,11.0,Network 2,I,Min
180,180.0,1.0,1.0,1.0,11.0,4.0,30.0,1.0,0.20241862535476685,0.20241862535476685,0.0,0.0,0.0,0.0,452.0,0.0,170.0,3110.0,21.775378942489624,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo4.idays30.odays1,11.0,Network 2,I,Min
183,183.0,1.0,1.0,1.0,11.0,4.0,60.0,7.0,0.20642535388469696,0.20642536878585813,0.0,0.0,0.0,0.0,3143.0,0.0,1162.0,3074.0,22.115203142166138,17_I_exp8,17_I.v1.l1.ds1.l_combo11.ds_combo4.idays60.odays7,11.0,Network 2,I,Min
188,188.0,1.0,1.0,1.0,12.0,2.0,30.0,1.0,0.18511493504047394,0.18511493504047394,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,35.721267461776726,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays1,17.0,Network 2,I,Min
189,189.0,1.0,1.0,1.0,12.0,2.0,30.0,7.0,0.17290522158145905,0.17290522158145905,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,170.96000695228574,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo2.idays30.odays7,80.0,Network 2,I,Min
190,190.0,1.0,1.0,1.0,12.0,2.0,60.0,1.0,0.1817423701286316,0.1817423701286316,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,62.01199173927307,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays1,29.0,Network 2,I,Min
191,191.0,1.0,1.0,1.0,12.0,2.0,60.0,7.0,0.18296048045158386,0.18296048045158386,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,32.82557725906372,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo2.idays60.odays7,15.0,Network 2,I,Min
196,196.0,1.0,1.0,1.0,12.0,4.0,30.0,1.0,0.18513140082359314,0.18513140082359314,0.0,0.0,0.0,0.0,511.0,0.0,166.0,3385.0,46.10806679725647,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays1,22.0,Network 2,I,Min
197,197.0,1.0,1.0,1.0,12.0,4.0,30.0,7.0,0.18639729917049408,0.18639728426933289,0.0,0.0,0.0,0.0,3561.0,0.0,1171.0,3379.0,32.630067586898804,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo4.idays30.odays7,15.0,Network 2,I,Min
198,198.0,1.0,1.0,1.0,12.0,4.0,60.0,1.0,0.1827300637960434,0.1827300637960434,0.0,0.0,0.0,0.0,511.0,0.0,160.0,3355.0,31.994840145111084,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays1,15.0,Network 2,I,Min
199,199.0,1.0,1.0,1.0,12.0,4.0,60.0,7.0,0.1393454521894455,0.1393454521894455,0.0,0.0,0.0,0.0,3560.0,0.0,1130.0,3349.0,165.70288228988647,17_I_exp8,17_I.v1.l1.ds1.l_combo12.ds_combo4.idays60.odays7,77.0,Network 2,I,Min
204,204.0,1.0,1.0,1.0,13.0,2.0,30.0,1.0,0.2029287815093994,0.2029287815093994,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,38.011388301849365,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays1,18.0,Network 2,I,Min
205,205.0,1.0,1.0,1.0,13.0,2.0,30.0,7.0,0.18768203258514404,0.18768203258514404,0.0,0.0,0.0,0.0,3380.0,0.0,1345.0,3371.0,62.225298166275024,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo2.idays30.odays7,29.0,Network 2,I,Min
206,206.0,1.0,1.0,1.0,13.0,2.0,60.0,1.0,0.20073640346527105,0.20073640346527105,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,23.54784083366394,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
207,207.0,1.0,1.0,1.0,13.0,2.0,60.0,7.0,0.20228968560695648,0.20228971540927887,0.0,0.0,0.0,0.0,3377.0,0.0,1306.0,3341.0,42.85023021697997,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo2.idays60.odays7,20.0,Network 2,I,Min
212,212.0,1.0,1.0,1.0,13.0,4.0,30.0,1.0,0.20272506773471832,0.20272506773471832,0.0,0.0,0.0,0.0,485.0,0.0,191.0,3377.0,27.61670660972595,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays1,13.0,Network 2,I,Min
213,213.0,1.0,1.0,1.0,13.0,4.0,30.0,7.0,0.21219094097614288,0.21219095587730408,0.0,0.0,0.0,0.0,3380.0,0.0,1345.0,3371.0,39.37283945083618,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo4.idays30.odays7,18.0,Network 2,I,Min
214,214.0,1.0,1.0,1.0,13.0,4.0,60.0,1.0,0.20400086045265198,0.20400086045265198,0.0,0.0,0.0,0.0,484.0,0.0,186.0,3347.0,23.41388821601868,17_I_exp8,17_I.v1.l1.ds1.l_combo13.ds_combo4.idays60.odays1,11.0,Network 2,I,Min
220,220.0,1.0,1.0,1.0,14.0,2.0,30.0,1.0,0.18102145195007324,0.18102145195007324,0.0,0.0,0.0,0.0,517.0,0.0,160.0,3385.0,31.91943955421448,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays1,15.0,Network 2,I,Min
221,221.0,1.0,1.0,1.0,14.0,2.0,30.0,7.0,0.1820803880691529,0.1820803880691529,0.0,0.0,0.0,0.0,3603.0,0.0,1129.0,3379.0,64.31551742553711,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo2.idays30.odays7,30.0,Network 2,I,Min
222,222.0,1.0,1.0,1.0,14.0,2.0,60.0,1.0,0.1659124493598938,0.1659124493598938,0.0,0.0,0.0,0.0,516.0,0.0,155.0,3355.0,126.19966983795166,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays1,59.0,Network 2,I,Min
223,223.0,1.0,1.0,1.0,14.0,2.0,60.0,7.0,0.17977172136306765,0.17977173626422882,0.0,0.0,0.0,0.0,3598.0,0.0,1092.0,3349.0,64.00645709037782,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo2.idays60.odays7,30.0,Network 2,I,Min
228,228.0,1.0,1.0,1.0,14.0,4.0,30.0,1.0,0.18124915659427648,0.18124915659427648,0.0,0.0,0.0,0.0,517.0,0.0,160.0,3385.0,42.39305567741393,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays1,20.0,Network 2,I,Min
229,229.0,1.0,1.0,1.0,14.0,4.0,30.0,7.0,0.18509016931056976,0.18509018421173096,0.0,0.0,0.0,0.0,3603.0,0.0,1129.0,3379.0,74.41444206237794,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo4.idays30.odays7,34.0,Network 2,I,Min
231,231.0,1.0,1.0,1.0,14.0,4.0,60.0,7.0,0.16881844401359558,0.16881845891475675,0.0,0.0,0.0,0.0,3598.0,0.0,1092.0,3349.0,43.482513427734375,17_I_exp8,17_I.v1.l1.ds1.l_combo14.ds_combo4.idays60.odays7,20.0,Network 2,I,Min
236,236.0,1.0,1.0,1.0,0.0,2.0,30.0,1.0,0.08901854604482651,0.08901854604482651,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,22.571613073349,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays1,11.0,Network 2,I,Min
237,237.0,1.0,1.0,1.0,0.0,2.0,30.0,7.0,0.08915328234434128,0.08915330469608307,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,48.34527325630188,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays30.odays7,23.0,Network 2,I,Min
238,238.0,1.0,1.0,1.0,0.0,2.0,60.0,1.0,0.08822017163038254,0.08822017163038254,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,74.93422675132751,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays1,36.0,Network 2,I,Min
239,239.0,1.0,1.0,1.0,0.0,2.0,60.0,7.0,0.08553919196128845,0.08553917706012726,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,41.71909761428833,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo2.idays60.odays7,20.0,Network 2,I,Min
240,240.0,1.0,1.0,1.0,0.0,3.0,30.0,1.0,0.0940689817070961,0.0940689817070961,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,28.828068494796753,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays30.odays1,14.0,Network 2,I,Min
242,242.0,1.0,1.0,1.0,0.0,3.0,60.0,1.0,0.08435025811195374,0.08435025811195374,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,52.70825052261353,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo3.idays60.odays1,25.0,Network 2,I,Min
244,244.0,1.0,1.0,1.0,0.0,4.0,30.0,1.0,0.08825789391994476,0.08825789391994476,0.0,0.0,0.0,0.0,594.0,0.0,64.0,3287.0,47.373698234558105,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays1,23.0,Network 2,I,Min
245,245.0,1.0,1.0,1.0,0.0,4.0,30.0,7.0,0.08067011088132857,0.08067011088132857,0.0,0.0,0.0,0.0,4147.0,0.0,452.0,3281.0,173.5661323070526,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays30.odays7,82.0,Network 2,I,Min
246,246.0,1.0,1.0,1.0,0.0,4.0,60.0,1.0,0.07672783732414246,0.07672783732414246,0.0,0.0,0.0,0.0,592.0,0.0,60.0,3257.0,98.28594756126404,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays1,47.0,Network 2,I,Min
247,247.0,1.0,1.0,1.0,0.0,4.0,60.0,7.0,0.08546123653650284,0.08546123653650284,0.0,0.0,0.0,0.0,4129.0,0.0,428.0,3251.0,77.35389447212218,17_I_exp32,17_I.v1.l1.ds1.l_combo0.ds_combo4.idays60.odays7,37.0,Network 2,I,Min
252,252.0,1.0,1.0,1.0,1.0,2.0,30.0,1.0,0.11250454932451248,0.11250454932451248,0.0,0.0,0.0,0.0,580.0,0.0,88.0,3337.0,89.19049525260925,17_I_exp32,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays1,43.0,Network 2,I,Min
253,253.0,1.0,1.0,1.0,1.0,2.0,30.0,7.0,0.1141854077577591,0.1141854077577591,0.0,0.0,0.0,0.0,4059.0,0.0,610.0,3331.0,55.43276000022888,17_I_exp32,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays30.odays7,26.0,Network 2,I,Min
254,254.0,1.0,1.0,1.0,1.0,2.0,60.0,1.0,0.11523271352052687,0.11523271352052687,0.0,0.0,0.0,0.0,576.0,0.0,86.0,3307.0,23.317357063293446,17_I_exp32,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays1,11.0,Network 2,I,Min
255,255.0,1.0,1.0,1.0,1.0,2.0,60.0,7.0,0.11357070505619048,0.11357070505619048,0.0,0.0,0.0,0.0,4028.0,0.0,599.0,3301.0,48.47927474975586,17_I_exp32,17_I.v1.l1.ds1.l_combo1.ds_combo2.idays60.odays7,23.0,Network 2,I,Min
