,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,Sitename,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,WS_ms_75cm_Min,Flag_WS_ms_75cm_Min,WS_ms_150cm_Min,Flag_WS_ms_150cm_Min,WS_ms_300cm_Min,Flag_WS_ms_300cm_Min,Date_datetime,Batt_V_TMn_datetime
787,2015-10-23 00:00:00,2015,296,23.9997,23.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.82,A,2015-10-23 06:20:53,15.31,A,13.41,A,23.4,A,4.59,A,69.19,A,98.0,A,28.41,A,0.1,A,1.03,A,0.705,A,307.0,A,35.32,A,0.318,A,0.325,A,1.03,A,10.06,A,13.8,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-10-23 00:00:00,2015-10-23 06:20:53
788,2015-10-24 00:00:00,2015,297,23.9997,24.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.8,A,2015-10-24 06:14:49,16.16,A,14.9,A,22.87,A,8.01,A,58.48,A,94.9,A,26.48,A,0.0,A,2.82,A,0.82,A,27.0,A,66.41,A,1.4240000000000002,A,1.75,A,2.818,A,6.324,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-24 00:00:00,2015-10-24 06:14:49
789,2015-10-25 00:00:00,2015,298,23.9997,25.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.75,A,2015-10-25 06:02:36,14.62,A,13.36,A,22.03,A,4.33,A,60.49,A,94.6,A,29.15,A,0.0,A,1.0959999999999999,A,0.56,A,194.0,A,42.36,A,0.43799999999999994,A,0.515,A,1.0959999999999999,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-25 00:00:00,2015-10-25 06:02:36
790,2015-10-26 00:00:00,2015,299,23.9997,26.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.75,A,2015-10-26 06:09:28,15.48,A,14.55,A,23.78,A,5.6,A,54.81,A,91.1,A,25.49,A,0.0,A,1.284,A,0.6809999999999999,A,172.0,A,44.91,A,0.498,A,0.639,A,1.2830000000000001,A,5.5760000000000005,A,7.084,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2015-10-26 00:00:00,2015-10-26 06:09:28
791,2015-10-27 00:00:00,2015,300,23.9997,27.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2015-10-27 06:08:28,16.81,A,15.55,A,26.32,A,4.88,A,47.55,A,91.4,A,13.9,A,0.0,A,1.413,A,1.0290000000000001,A,274.0,A,34.35,A,0.5710000000000001,A,0.812,A,1.412,A,6.324,A,7.084,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-27 00:00:00,2015-10-27 06:08:28
792,2015-10-28 00:00:00,2015,301,23.9997,28.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2015-10-28 06:15:20,13.61,A,13.03,A,22.83,A,1.28,A,41.1,A,81.6,A,14.02,A,0.0,A,1.253,A,0.595,A,209.0,A,48.4,A,0.43,A,0.732,A,1.253,A,4.828,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-10-28 00:00:00,2015-10-28 06:15:20
793,2015-10-29 00:00:00,2015,302,23.9997,29.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2015-10-29 06:29:38,11.37,A,11.26,A,17.48,A,5.7,A,74.5,A,97.6,A,30.84,A,1.8,A,1.655,A,0.8240000000000001,A,152.0,A,45.95,A,0.7170000000000001,A,1.226,A,1.655,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-10-29 00:00:00,2015-10-29 06:29:38
794,2015-10-30 00:00:00,2015,303,23.9997,30.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2015-10-30 06:28:07,12.2,A,10.95,A,17.0,A,5.72,A,83.6,A,100.0,A,47.02,A,1.5,A,1.3430000000000002,A,0.769,A,213.0,A,37.3,A,0.62,A,1.173,A,1.3419999999999999,A,7.072,A,8.58,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-10-30 00:00:00,2015-10-30 06:28:07
795,2015-10-31 00:00:00,2015,304,23.9997,31.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.8,A,2015-10-31 06:28:32,11.82,A,10.84,A,19.64,A,4.3,A,68.26,A,98.8,A,25.39,A,0.0,A,1.9709999999999999,A,1.787,A,306.0,A,19.52,A,0.9209999999999999,A,1.117,A,1.97,A,7.82,A,8.58,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-10-31 00:00:00,2015-10-31 06:28:32
796,2015-11-01 00:00:00,2015,305,23.9997,32.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-11-01 06:31:19,13.38,A,12.04,A,23.31,A,2.01,A,63.87,A,96.0,A,21.28,A,0.1,A,0.9009999999999999,A,0.457,A,265.0,A,40.94,A,0.281,A,0.26,A,0.9009999999999999,A,4.08,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-11-01 00:00:00,2015-11-01 06:31:19
797,2015-11-02 00:00:00,2015,306,23.9997,33.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.73,A,2015-11-02 06:28:30,13.28,A,12.41,A,23.99,A,1.62,A,64.01,A,96.0,A,26.52,A,0.0,A,1.0,A,0.7859999999999999,A,170.0,A,25.37,A,0.414,A,0.498,A,1.0,A,5.5760000000000005,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-11-02 00:00:00,2015-11-02 06:28:30
798,2015-11-03 00:00:00,2015,307,23.9997,34.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-11-03 06:28:10,15.29,A,14.88,A,24.11,A,3.48,A,53.19,A,89.5,A,24.98,A,0.0,A,2.086,A,1.766,A,190.0,A,26.17,A,0.909,A,1.177,A,2.084,A,7.072,A,8.58,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-11-03 00:00:00,2015-11-03 06:28:10
799,2015-11-04 00:00:00,2015,308,23.9997,35.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-11-04 06:27:58,13.44,A,13.13,A,20.02,A,5.04,A,57.37,A,89.7,A,30.01,A,0.1,A,3.3960000000000004,A,2.83,A,217.0,A,31.55,A,1.579,A,2.101,A,3.398,A,9.32,A,11.56,A,13.08,A,0.0,A,0.0,A,0.0,A,2015-11-04 00:00:00,2015-11-04 06:27:58
800,2015-11-05 00:00:00,2015,309,23.9997,36.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2015-11-05 06:27:54,9.08,A,8.32,A,17.52,A,-1.01,A,52.78,A,91.0,A,13.17,A,0.0,A,2.211,A,1.686,A,253.0,A,33.61,A,1.056,A,1.297,A,2.21,A,7.82,A,10.07,A,11.58,A,0.0,A,0.0,A,0.0,A,2015-11-05 00:00:00,2015-11-05 06:27:54
801,2015-11-06 00:00:00,2015,310,23.9997,37.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2015-11-06 06:26:03,8.67,A,7.35,A,19.99,A,-3.95,A,53.67,A,92.3,A,13.92,A,0.0,A,1.21,A,0.7809999999999999,A,305.0,A,39.79,A,0.415,A,0.324,A,1.21,A,7.072,A,8.58,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2015-11-06 00:00:00,2015-11-06 06:26:03
802,2015-11-07 00:00:00,2015,311,23.9997,38.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.72,A,2015-11-07 06:25:59,11.74,A,10.49,A,18.47,A,3.46,A,46.74,A,76.16,A,26.78,A,0.0,A,3.736,A,1.359,A,10.0,A,63.66,A,2.101,A,2.4090000000000003,A,3.738,A,7.072,A,8.58,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-11-07 00:00:00,2015-11-07 06:25:59
803,2015-11-08 00:00:00,2015,312,23.9997,39.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2015-11-08 06:26:04,11.11,A,9.33,A,18.01,A,1.08,A,64.93,A,91.6,A,37.45,A,0.0,A,1.261,A,0.163,A,253.0,A,64.05,A,0.475,A,0.365,A,1.26,A,7.072,A,10.07,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-11-08 00:00:00,2015-11-08 06:26:04
804,2015-11-09 00:00:00,2015,313,23.9997,40.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.65,A,2015-11-09 06:28:17,11.07,A,10.28,A,22.41,A,-0.92,A,60.43,A,95.1,A,19.45,A,0.0,A,1.541,A,1.034,A,200.0,A,37.22,A,0.6920000000000001,A,0.7909999999999999,A,1.541,A,7.072,A,7.084,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-11-09 00:00:00,2015-11-09 06:28:17
805,2015-11-10 00:00:00,2015,314,23.9997,41.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.66,A,2015-11-10 06:25:56,12.81,A,13.03,A,22.34,A,1.47,A,40.9,A,82.6,A,11.96,A,0.0,A,3.463,A,3.012,A,217.0,A,25.85,A,1.9780000000000002,A,2.46,A,3.463,A,9.32,A,10.81,A,13.08,A,0.0,A,0.0,A,0.0,A,2015-11-10 00:00:00,2015-11-10 06:25:56
806,2015-11-11 00:00:00,2015,315,23.9997,42.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2015-11-11 06:28:18,9.78,A,8.13,A,16.08,A,-3.01,A,32.74,A,63.0,A,13.12,A,0.0,A,2.315,A,1.745,A,271.0,A,36.11,A,1.128,A,1.32,A,2.314,A,9.32,A,10.81,A,13.82,A,0.0,A,0.0,A,0.0,A,2015-11-11 00:00:00,2015-11-11 06:28:18
807,2015-11-12 00:00:00,2015,316,23.9997,43.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2015-11-12 06:28:55,6.88,A,5.81,A,18.15,A,-3.84,A,39.89,A,67.3,A,13.37,A,0.0,A,1.173,A,0.731,A,300.0,A,39.5,A,0.457,A,0.5710000000000001,A,1.173,A,5.5760000000000005,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-11-12 00:00:00,2015-11-12 06:28:55
808,2015-11-13 00:00:00,2015,317,23.9997,44.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2015-11-13 06:28:44,8.49,A,7.57,A,19.57,A,-3.01,A,39.87,A,61.5,A,20.42,A,0.0,A,1.148,A,0.524,A,326.0,A,48.42,A,0.397,A,0.426,A,1.148,A,4.08,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-11-13 00:00:00,2015-11-13 06:28:44
809,2015-11-14 00:00:00,2015,318,23.9997,45.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2015-11-14 06:28:21,11.06,A,10.43,A,21.19,A,-0.12,A,50.86,A,70.98,A,28.6,A,0.0,A,1.188,A,0.39799999999999996,A,231.0,A,52.71,A,0.452,A,0.578,A,1.188,A,4.828,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-11-14 00:00:00,2015-11-14 06:28:21
810,2015-11-15 00:00:00,2015,319,23.9997,46.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.8,A,2015-11-15 06:28:17,15.06,A,14.81,A,17.85,A,11.5,A,75.34,A,94.8,A,58.47,A,0.5,A,4.006,A,3.701,A,175.0,A,22.0,A,2.334,A,3.06,A,4.008,A,8.57,A,10.07,A,11.58,A,0.0,A,0.0,A,0.0,A,2015-11-15 00:00:00,2015-11-15 06:28:17
811,2015-11-16 00:00:00,2015,320,23.9997,47.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2015-11-16 06:31:25,10.55,A,9.94,A,19.38,A,2.61,A,64.1,A,94.2,A,25.86,A,0.1,A,5.746,A,4.737,A,225.0,A,33.94,A,3.2539999999999996,A,4.4430000000000005,A,5.746,A,16.05,A,18.27,A,20.56,A,0.0,A,0.0,A,0.0,A,2015-11-16 00:00:00,2015-11-16 06:31:25
812,2015-11-17 00:00:00,2015,321,23.9997,48.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.66,A,2015-11-17 06:31:39,7.81,A,6.92,A,14.67,A,0.88,A,45.59,A,72.87,A,20.32,A,0.0,A,3.985,A,2.766,A,269.0,A,44.77,A,2.174,A,2.7039999999999997,A,3.987,A,8.57,A,10.81,A,13.08,A,0.0,A,0.0,A,0.0,A,2015-11-17 00:00:00,2015-11-17 06:31:39
813,2015-11-18 00:00:00,2015,322,23.9997,49.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2015-11-18 06:28:57,7.84,A,6.69,A,18.56,A,-5.32,A,46.58,A,84.9,A,20.64,A,0.0,A,1.212,A,0.634,A,270.0,A,44.66,A,0.419,A,0.45,A,1.212,A,8.57,A,8.58,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-11-18 00:00:00,2015-11-18 06:28:57
814,2015-11-19 00:00:00,2015,323,23.9997,50.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.67,A,2015-11-19 06:29:59,8.13,A,7.01,A,19.56,A,-4.11,A,49.47,A,88.2,A,17.52,A,0.0,A,1.263,A,0.397,A,260.0,A,54.98,A,0.396,A,0.436,A,1.262,A,5.5760000000000005,A,6.337999999999999,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2015-11-19 00:00:00,2015-11-19 06:29:59
815,2015-11-20 00:00:00,2015,324,23.9997,51.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.65,A,2015-11-20 06:28:41,8.6,A,7.91,A,21.27,A,-4.86,A,48.55,A,84.7,A,19.87,A,0.0,A,1.364,A,0.42700000000000005,A,234.0,A,57.21,A,0.45899999999999996,A,0.466,A,1.364,A,4.828,A,5.5920000000000005,A,7.0920000000000005,A,0.0,A,0.0,A,0.0,A,2015-11-20 00:00:00,2015-11-20 06:28:41
816,2015-11-21 00:00:00,2015,325,23.9997,52.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.74,A,2015-11-21 06:28:53,9.35,A,8.08,A,14.51,A,-1.03,A,38.57,A,58.63,A,23.91,A,0.0,A,2.722,A,0.43799999999999994,A,146.0,A,70.52,A,1.402,A,1.64,A,2.72,A,7.82,A,7.83,A,9.34,A,0.0,A,0.0,A,0.0,A,2015-11-21 00:00:00,2015-11-21 06:28:53
817,2015-11-22 00:00:00,2015,326,23.9997,53.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.59,A,2015-11-22 06:29:17,5.27,A,3.9,A,17.53,A,-7.11,A,47.05,A,81.9,A,17.82,A,0.0,A,0.86,A,0.552,A,296.0,A,36.0,A,0.249,A,0.20600000000000002,A,0.8590000000000001,A,3.332,A,4.1,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-11-22 00:00:00,2015-11-22 06:29:17
818,2015-11-23 00:00:00,2015,327,23.9997,54.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.62,A,2015-11-23 06:29:58,4.48,A,4.09,A,17.35,A,-4.89,A,42.55,A,62.72,A,17.02,A,0.0,A,0.885,A,0.271,A,255.0,A,48.79,A,0.237,A,0.218,A,0.885,A,3.332,A,4.1,A,4.848,A,0.0,A,0.0,A,0.0,A,2015-11-23 00:00:00,2015-11-23 06:29:58
819,2015-11-24 00:00:00,2015,328,23.9997,55.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.6,A,2015-11-24 06:33:35,8.47,A,8.02,A,21.85,A,-5.67,A,40.99,A,77.33,A,14.96,A,0.0,A,1.919,A,1.5290000000000001,A,209.0,A,31.26,A,0.846,A,0.9840000000000001,A,1.9180000000000001,A,7.072,A,8.58,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-11-24 00:00:00,2015-11-24 06:33:35
820,2015-11-25 00:00:00,2015,329,23.9997,56.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2015-11-25 06:31:15,13.09,A,13.14,A,22.92,A,0.53,A,45.77,A,89.2,A,21.1,A,0.5,A,2.7039999999999997,A,2.4019999999999997,A,176.0,A,24.57,A,1.3659999999999999,A,1.6880000000000002,A,2.7030000000000003,A,10.06,A,10.81,A,12.33,A,0.0,A,0.0,A,0.0,A,2015-11-25 00:00:00,2015-11-25 06:31:15
821,2015-11-26 00:00:00,2015,330,23.9997,57.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.68,A,2015-11-26 23:28:14,12.37,A,12.3,A,14.21,A,10.26,A,89.4,A,98.8,A,64.5,A,2.0,A,1.6980000000000002,A,1.36,A,177.0,A,29.36,A,0.616,A,1.11,A,1.6980000000000002,A,7.82,A,9.32,A,10.83,A,0.0,A,0.0,A,0.0,A,2015-11-26 00:00:00,2015-11-26 23:28:14
822,2015-11-27 00:00:00,2015,331,23.9997,58.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.63,A,2015-11-27 06:28:44,11.63,A,11.15,A,15.22,A,7.37,A,92.6,A,99.8,A,78.74,A,1.2,A,1.8880000000000001,A,1.4909999999999999,A,181.0,A,28.73,A,0.857,A,1.5119999999999998,A,1.8880000000000001,A,7.072,A,7.83,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-11-27 00:00:00,2015-11-27 06:28:44
823,2015-11-28 00:00:00,2015,332,23.9997,59.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.64,A,2015-11-28 07:08:19,8.15,A,7.15,A,10.29,A,5.06,A,93.8,A,99.3,A,81.3,A,0.1,A,0.924,A,0.7040000000000001,A,187.0,A,29.82,A,0.20600000000000002,A,1.028,A,0.924,A,4.08,A,4.846,A,4.848,A,0.0,A,0.0,A,0.0,A,2015-11-28 00:00:00,2015-11-28 07:08:19
824,2015-11-29 00:00:00,2015,333,23.9997,60.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.59,A,2015-11-29 06:31:06,9.69,A,9.07,A,15.85,A,3.6,A,81.9,A,99.7,A,27.44,A,0.0,A,1.8719999999999999,A,1.6030000000000002,A,174.0,A,25.74,A,0.8170000000000001,A,1.6840000000000002,A,1.871,A,6.324,A,8.58,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-11-29 00:00:00,2015-11-29 06:31:06
825,2015-11-30 00:00:00,2015,334,23.9997,61.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.76,A,2015-11-30 06:33:23,6.55,A,5.84,A,14.63,A,-3.68,A,44.09,A,87.2,A,19.84,A,0.0,A,1.172,A,0.573,A,214.0,A,45.76,A,0.405,A,0.7979999999999999,A,1.172,A,4.08,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-11-30 00:00:00,2015-11-30 06:33:23
826,2015-12-01 00:00:00,2015,335,23.9997,62.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2015-12-01 06:31:45,3.51,A,2.86,A,14.11,A,-5.86,A,54.14,A,93.1,A,13.61,A,0.0,A,1.436,A,1.2790000000000001,A,314.0,A,20.93,A,0.591,A,0.873,A,1.435,A,5.5760000000000005,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-12-01 00:00:00,2015-12-01 06:31:45
827,2015-12-02 00:00:00,2015,336,23.9997,63.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.71,A,2015-12-02 06:29:40,3.85,A,3.15,A,14.53,A,-6.83,A,42.59,A,87.1,A,13.27,A,0.0,A,1.135,A,0.909,A,305.0,A,27.36,A,0.465,A,0.64,A,1.1340000000000001,A,4.828,A,6.337999999999999,A,7.84,A,0.0,A,0.0,A,0.0,A,2015-12-02 00:00:00,2015-12-02 06:29:40
828,2015-12-03 00:00:00,2015,337,23.9997,64.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.65,A,2015-12-03 06:32:04,3.29,A,2.57,A,16.04,A,-8.39,A,52.2,A,90.0,A,14.07,A,0.0,A,0.8240000000000001,A,0.4,A,294.0,A,39.69,A,0.35,A,0.39799999999999996,A,0.823,A,4.08,A,4.846,A,5.596,A,0.0,A,0.0,A,0.0,A,2015-12-03 00:00:00,2015-12-03 06:32:04
829,2015-12-04 00:00:00,2015,338,23.9997,65.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.66,A,2015-12-04 06:32:10,4.55,A,4.14,A,16.38,A,-6.68,A,54.24,A,86.5,A,23.49,A,0.0,A,1.288,A,0.598,A,193.0,A,46.31,A,0.57,A,0.68,A,1.287,A,4.828,A,6.337999999999999,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-12-04 00:00:00,2015-12-04 06:32:10
830,2015-12-05 00:00:00,2015,339,23.9997,66.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.69,A,2015-12-05 06:30:34,6.3,A,6.01,A,19.53,A,-3.66,A,54.83,A,86.6,A,21.47,A,0.0,A,1.165,A,0.265,A,217.0,A,55.89,A,0.42100000000000004,A,0.494,A,1.165,A,4.828,A,5.5920000000000005,A,6.343999999999999,A,0.0,A,0.0,A,0.0,A,2015-12-05 00:00:00,2015-12-05 06:30:34
831,2015-12-06 00:00:00,2015,340,23.9997,67.0,A,"0       1500
1       1500
2       1500
3       1500
4       1500
        ... 
3383    1500
3384    1500
3385    1500
3386    1500
3387    1500
Name: Sitename, Length: 3388, dtype: int64",12.7,A,2015-12-06 06:30:59,6.83,A,5.86,A,16.63,A,-5.26,A,39.85,A,76.35,A,16.84,A,0.0,A,1.4580000000000002,A,0.619,A,307.0,A,50.03,A,0.59,A,0.685,A,1.4580000000000002,A,5.5760000000000005,A,7.084,A,8.59,A,0.0,A,0.0,A,0.0,A,2015-12-06 00:00:00,2015-12-06 06:30:59
