,Date,Year,YearDay,Hours,RECORD,Flag_RECORD,SiteID,Batt_V_Min,Flag_Batt_V_Min,Batt_V_TMn,Ptemp_C_Avg,Flag_Ptemp_C_Avg,Air_TempC_Avg,Flag_Air_TempC_Avg,Air_TempC_Max,Flag_Air_TempC_Max,Air_TempC_Min,Flag_Air_TempC_Min,Relative_Humidity_Avg,Flag_Relative_Humidity_Avg,Relative_Humidity_Max,Flag_Relative_Humidity_Max,Relative_Humidity_Min,Flag_Relative_Humidity_Min,Ppt_mm_Tot,Flag_Ppt_mm_Tot,Ws_Mean_300cm,Flag_Ws_Mean_300cm,Ws_mean_Resultant_300cm,Flag_Ws_mean_Resultant_300cm,WinDir_mean_Resultant,Flag_WinDir_mean_Resultant,WinDir_Std_Dev,Flag_WinDir_Std_Dev,WS_ms_37cm_Avg,Flag_WS_ms_37cm_Avg,WS_ms_75cm_Avg,Flag_WS_ms_75cm_Avg,WS_ms_150cm_Avg,Flag_WS_ms_150cm_Avg,WS_ms_300cm_Avg,Flag_WS_ms_300cm_Avg,WS_ms_37cm_Max,Flag_WS_ms_37cm_Max,WS_ms_75cm_Max,Flag_WS_ms_75cm_Max,WS_ms_150cm_Max,Flag_WS_ms_150cm_Max,WS_ms_300cm_Max,Flag_WS_ms_300cm_Max,Date_datetime,Batt_V_TMn_datetime
1144,2016-06-25 00:00:00,2016,177,23.9997,1024.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-06-25 04:59:23,29.31,A,,M,,M,,M,,M,,M,,M,,M,2.075,A,0.278,A,53.0,A,63.53,A,0.955,A,0.7909999999999999,A,1.8259999999999998,A,2.076,A,8.8,A,9.61,A,11.09,A,11.86,A,2016-06-25 00:00:00,2016-06-25 04:59:23
1145,2016-06-26 00:00:00,2016,178,23.9997,1025.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-06-26 04:58:30,26.97,A,,M,,M,,M,,M,,M,,M,,M,2.029,A,1.068,A,91.0,A,45.55,A,0.879,A,1.005,A,1.743,A,2.03,A,8.8,A,10.37,A,11.09,A,12.62,A,2016-06-26 00:00:00,2016-06-26 04:58:30
1146,2016-06-27 00:00:00,2016,179,23.9997,1026.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-06-27 05:05:14,29.11,A,,M,,M,,M,,M,,M,,M,,M,2.318,A,1.1840000000000002,A,96.0,A,50.76,A,1.003,A,1.079,A,2.048,A,2.319,A,7.277,A,9.61,A,9.56,A,11.09,A,2016-06-27 00:00:00,2016-06-27 05:05:14
1147,2016-06-28 00:00:00,2016,180,23.9997,1027.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-28 04:51:49,25.6,A,,M,,M,,M,,M,,M,,M,,M,2.782,A,2.47,A,134.0,A,23.49,A,1.089,A,1.422,A,2.421,A,2.782,A,8.04,A,9.61,A,13.39,A,14.15,A,2016-06-28 00:00:00,2016-06-28 04:51:49
1148,2016-06-29 00:00:00,2016,181,23.9997,1028.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-06-29 05:00:02,28.99,A,,M,,M,,M,,M,,M,,M,,M,1.5659999999999998,A,1.128,A,155.0,A,34.64,A,0.479,A,0.5660000000000001,A,1.3219999999999998,A,1.5659999999999998,A,5.751,A,5.766,A,9.56,A,9.56,A,2016-06-29 00:00:00,2016-06-29 05:00:02
1149,2016-06-30 00:00:00,2016,182,23.9997,1029.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-06-30 04:56:53,30.51,A,,M,,M,,M,,M,,M,,M,,M,2.5269999999999997,A,1.835,A,170.0,A,39.39,A,0.861,A,1.011,A,2.1069999999999998,A,2.528,A,6.513999999999999,A,8.07,A,11.09,A,11.86,A,2016-06-30 00:00:00,2016-06-30 04:56:53
1150,2016-07-01 00:00:00,2016,183,23.9997,1030.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-01 05:09:44,23.91,A,,M,,M,,M,,M,,M,,M,,M,1.635,A,1.043,A,243.0,A,40.57,A,0.711,A,0.698,A,1.501,A,1.636,A,10.33,A,9.61,A,9.56,A,11.86,A,2016-07-01 00:00:00,2016-07-01 05:09:44
1151,2016-07-02 00:00:00,2016,184,23.9997,1031.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-07-02 04:59:21,27.09,A,,M,,M,,M,,M,,M,,M,,M,1.662,A,0.767,A,317.0,A,50.44,A,0.537,A,0.545,A,1.25,A,1.663,A,8.8,A,8.84,A,10.33,A,10.33,A,2016-07-02 00:00:00,2016-07-02 04:59:21
1152,2016-07-03 00:00:00,2016,185,23.9997,1032.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-03 04:58:12,30.26,A,,M,,M,,M,,M,,M,,M,,M,2.256,A,1.315,A,323.0,A,46.4,A,1.048,A,1.036,A,1.879,A,2.2569999999999997,A,9.57,A,9.61,A,10.33,A,11.86,A,2016-07-03 00:00:00,2016-07-03 04:58:12
1153,2016-07-04 00:00:00,2016,186,23.9997,1033.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-07-04 04:56:25,30.39,A,,M,,M,,M,,M,,M,,M,,M,1.767,A,0.883,A,301.0,A,48.51,A,0.795,A,0.6459999999999999,A,1.431,A,1.768,A,13.38,A,12.68,A,14.15,A,16.45,A,2016-07-04 00:00:00,2016-07-04 04:56:25
1154,2016-07-05 00:00:00,2016,187,23.9997,1034.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-07-05 05:03:02,31.0,A,,M,,M,,M,,M,,M,,M,,M,2.16,A,1.4340000000000002,A,289.0,A,42.33,A,1.082,A,0.953,A,1.746,A,2.162,A,8.04,A,8.07,A,11.09,A,11.09,A,2016-07-05 00:00:00,2016-07-05 05:03:02
1155,2016-07-06 00:00:00,2016,188,23.9997,1035.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-06 05:00:04,31.76,A,,M,,M,,M,,M,,M,,M,,M,3.0660000000000003,A,2.125,A,267.0,A,41.83,A,1.666,A,1.565,A,2.53,A,3.0669999999999997,A,9.57,A,10.37,A,11.86,A,13.39,A,2016-07-06 00:00:00,2016-07-06 05:00:04
1156,2016-07-07 00:00:00,2016,189,23.9997,1036.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-07 05:07:05,31.22,A,,M,,M,,M,,M,,M,,M,,M,2.6430000000000002,A,1.929,A,259.0,A,37.5,A,1.328,A,1.334,A,2.194,A,2.6439999999999997,A,9.57,A,8.84,A,11.09,A,11.86,A,2016-07-07 00:00:00,2016-07-07 05:07:05
1157,2016-07-08 00:00:00,2016,190,23.9997,1037.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-08 05:02:48,31.69,A,,M,,M,,M,,M,,M,,M,,M,1.598,A,0.509,A,323.0,A,55.85,A,0.6920000000000001,A,0.701,A,1.413,A,1.598,A,7.277,A,9.61,A,10.33,A,9.56,A,2016-07-08 00:00:00,2016-07-08 05:02:48
1158,2016-07-09 00:00:00,2016,191,23.9997,1038.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-09 04:57:00,31.73,A,,M,,M,,M,,M,,M,,M,,M,2.153,A,1.5090000000000001,A,190.0,A,39.87,A,0.617,A,0.583,A,1.725,A,2.154,A,8.04,A,10.37,A,11.09,A,12.62,A,2016-07-09 00:00:00,2016-07-09 04:57:00
1159,2016-07-10 00:00:00,2016,192,23.9997,1039.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-10 04:57:44,33.11,A,,M,,M,,M,,M,,M,,M,,M,2.4130000000000003,A,1.673,A,251.0,A,40.52,A,1.1340000000000001,A,1.064,A,1.97,A,2.414,A,9.57,A,9.61,A,11.86,A,14.15,A,2016-07-10 00:00:00,2016-07-10 04:57:44
1160,2016-07-11 00:00:00,2016,193,23.9997,1040.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-07-11 04:56:41,31.47,A,,M,,M,,M,,M,,M,,M,,M,3.053,A,2.7230000000000003,A,274.0,A,22.41,A,1.834,A,1.787,A,2.501,A,3.054,A,11.09,A,11.14,A,13.39,A,17.21,A,2016-07-11 00:00:00,2016-07-11 04:56:41
1161,2016-07-12 00:00:00,2016,194,23.9997,1041.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-07-12 05:02:37,30.65,A,,M,,M,,M,,M,,M,,M,,M,2.33,A,1.7630000000000001,A,276.0,A,32.86,A,1.294,A,1.258,A,1.9469999999999998,A,2.331,A,11.09,A,8.84,A,11.86,A,13.39,A,2016-07-12 00:00:00,2016-07-12 05:02:37
1162,2016-07-13 00:00:00,2016,195,23.9997,1042.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-07-13 05:00:10,31.36,A,,M,,M,,M,,M,,M,,M,,M,1.767,A,0.922,A,358.0,A,45.74,A,0.7170000000000001,A,0.502,A,1.4869999999999999,A,1.768,A,7.277,A,11.14,A,10.33,A,10.33,A,2016-07-13 00:00:00,2016-07-13 05:00:10
1163,2016-07-14 00:00:00,2016,196,23.9997,1043.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-07-14 05:05:06,32.34,A,,M,,M,,M,,M,,M,,M,,M,1.889,A,1.0759999999999998,A,333.0,A,44.96,A,0.8109999999999999,A,0.695,A,1.6230000000000002,A,1.89,A,9.57,A,11.14,A,12.62,A,13.39,A,2016-07-14 00:00:00,2016-07-14 05:05:06
1164,2016-07-15 00:00:00,2016,197,23.9997,1044.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-15 05:01:42,31.1,A,,M,,M,,M,,M,,M,,M,,M,2.468,A,1.3880000000000001,A,121.0,A,45.49,A,0.9590000000000001,A,1.084,A,2.092,A,2.469,A,10.33,A,11.14,A,14.15,A,16.45,A,2016-07-15 00:00:00,2016-07-15 05:01:42
1165,2016-07-16 00:00:00,2016,198,23.9997,1045.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.87,A,2016-07-16 05:16:18,32.09,A,,M,,M,,M,,M,,M,,M,,M,2.334,A,1.376,A,182.0,A,47.41,A,0.7609999999999999,A,0.792,A,1.932,A,2.335,A,7.277,A,8.07,A,9.56,A,11.09,A,2016-07-16 00:00:00,2016-07-16 05:16:18
1166,2016-07-17 00:00:00,2016,199,23.9997,1046.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-17 05:08:30,31.88,A,,M,,M,,M,,M,,M,,M,,M,1.7309999999999999,A,0.402,A,190.0,A,59.45,A,0.636,A,0.612,A,1.482,A,1.732,A,8.8,A,11.14,A,14.92,A,16.45,A,2016-07-17 00:00:00,2016-07-17 05:08:30
1167,2016-07-18 00:00:00,2016,200,23.9997,1047.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-18 05:08:11,30.31,A,,M,,M,,M,,M,,M,,M,,M,1.605,A,0.10800000000000001,A,120.0,A,64.35,A,0.6579999999999999,A,0.602,A,1.341,A,1.605,A,17.2,A,18.05,A,22.56,A,24.86,A,2016-07-18 00:00:00,2016-07-18 05:08:11
1168,2016-07-19 00:00:00,2016,201,23.9997,1048.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-19 05:07:20,31.68,A,,M,,M,,M,,M,,M,,M,,M,1.9909999999999999,A,1.19,A,190.0,A,45.09,A,0.69,A,0.6890000000000001,A,1.504,A,1.992,A,6.513999999999999,A,8.07,A,9.56,A,10.33,A,2016-07-19 00:00:00,2016-07-19 05:07:20
1169,2016-07-20 00:00:00,2016,202,23.9997,1049.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-07-20 05:00:01,30.77,A,,M,,M,,M,,M,,M,,M,,M,1.675,A,0.218,A,30.0,A,62.99,A,0.6629999999999999,A,0.612,A,1.274,A,1.676,A,7.277,A,11.91,A,8.8,A,10.33,A,2016-07-20 00:00:00,2016-07-20 05:00:01
1170,2016-07-21 00:00:00,2016,203,23.9997,1050.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-07-21 05:15:48,30.88,A,,M,,M,,M,,M,,M,,M,,M,1.1840000000000002,A,0.299,A,293.0,A,50.61,A,0.611,A,0.601,A,0.9570000000000001,A,1.1840000000000002,A,20.25,A,20.36,A,21.03,A,22.56,A,2016-07-21 00:00:00,2016-07-21 05:15:48
1171,2016-07-22 00:00:00,2016,204,23.9997,1051.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-07-22 05:05:51,33.39,A,,M,,M,,M,,M,,M,,M,,M,1.3619999999999999,A,0.198,A,179.0,A,59.16,A,0.541,A,0.513,A,1.0170000000000001,A,1.3619999999999999,A,4.988,A,5.766,A,8.03,A,8.8,A,2016-07-22 00:00:00,2016-07-22 05:05:51
1172,2016-07-23 00:00:00,2016,205,23.9997,1052.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-07-23 05:09:31,33.13,A,,M,,M,,M,,M,,M,,M,,M,1.474,A,0.214,A,249.0,A,56.32,A,0.637,A,0.527,A,1.08,A,1.475,A,7.277,A,8.84,A,9.56,A,10.33,A,2016-07-23 00:00:00,2016-07-23 05:09:31
1173,2016-07-24 00:00:00,2016,206,23.9997,1053.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-07-24 05:05:21,32.65,A,,M,,M,,M,,M,,M,,M,,M,2.138,A,0.363,A,346.0,A,61.39,A,0.972,A,0.9129999999999999,A,1.652,A,2.1390000000000002,A,8.8,A,11.14,A,12.62,A,13.39,A,2016-07-24 00:00:00,2016-07-24 05:05:21
1174,2016-07-25 00:00:00,2016,207,23.9997,1054.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-07-25 05:05:21,33.18,A,,M,,M,,M,,M,,M,,M,,M,2.128,A,0.732,A,148.0,A,57.56,A,0.73,A,0.831,A,1.577,A,2.129,A,8.04,A,7.3020000000000005,A,9.56,A,11.86,A,2016-07-25 00:00:00,2016-07-25 05:05:21
1175,2016-07-26 00:00:00,2016,208,23.9997,1055.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-26 05:36:05,30.85,A,,M,,M,,M,,M,,M,,M,,M,2.46,A,1.057,A,72.0,A,53.16,A,1.136,A,1.159,A,1.909,A,2.461,A,8.8,A,8.84,A,11.09,A,14.15,A,2016-07-26 00:00:00,2016-07-26 05:36:05
1176,2016-07-27 00:00:00,2016,209,23.9997,1056.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.86,A,2016-07-27 05:36:08,30.85,A,,M,,M,,M,,M,,M,,M,,M,1.9469999999999998,A,1.104,A,145.0,A,46.75,A,0.669,A,0.733,A,1.419,A,1.9480000000000002,A,5.751,A,6.534,A,7.265,A,8.03,A,2016-07-27 00:00:00,2016-07-27 05:36:08
1177,2016-07-28 00:00:00,2016,210,23.9997,1057.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-07-28 05:09:30,31.51,A,,M,,M,,M,,M,,M,,M,,M,1.499,A,0.74,A,126.0,A,46.06,A,0.53,A,0.555,A,1.048,A,1.499,A,5.751,A,7.3020000000000005,A,8.03,A,8.8,A,2016-07-28 00:00:00,2016-07-28 05:09:30
1178,2016-07-29 00:00:00,2016,211,23.9997,1058.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-07-29 05:14:32,31.25,A,,M,,M,,M,,M,,M,,M,,M,2.225,A,1.365,A,129.0,A,42.99,A,0.799,A,0.883,A,1.6440000000000001,A,2.226,A,6.513999999999999,A,8.07,A,9.56,A,11.09,A,2016-07-29 00:00:00,2016-07-29 05:14:32
1179,2016-07-30 00:00:00,2016,212,23.9997,1059.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-30 05:15:21,31.22,A,,M,,M,,M,,M,,M,,M,,M,1.6580000000000001,A,1.268,A,193.0,A,31.54,A,0.509,A,0.568,A,1.156,A,1.6580000000000001,A,7.277,A,7.3020000000000005,A,8.03,A,8.8,A,2016-07-30 00:00:00,2016-07-30 05:15:21
1180,2016-07-31 00:00:00,2016,213,23.9997,1060.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-07-31 05:26:47,29.51,A,,M,,M,,M,,M,,M,,M,,M,2.0469999999999997,A,0.612,A,162.0,A,55.18,A,0.774,A,0.8240000000000001,A,1.551,A,2.0469999999999997,A,7.277,A,9.61,A,11.09,A,12.62,A,2016-07-31 00:00:00,2016-07-31 05:26:47
1181,2016-08-01 00:00:00,2016,214,23.9997,1061.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-08-01 05:16:25,27.45,A,,M,,M,,M,,M,,M,,M,,M,1.775,A,0.818,A,198.0,A,47.15,A,0.6609999999999999,A,0.7090000000000001,A,1.278,A,1.775,A,7.277,A,8.07,A,10.33,A,11.86,A,2016-08-01 00:00:00,2016-08-01 05:16:25
1182,2016-08-02 00:00:00,2016,215,23.9997,1062.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-08-02 05:25:57,28.42,A,,M,,M,,M,,M,,M,,M,,M,2.094,A,1.495,A,219.0,A,36.18,A,0.8809999999999999,A,0.9329999999999999,A,1.682,A,2.094,A,7.277,A,7.3020000000000005,A,8.8,A,9.56,A,2016-08-02 00:00:00,2016-08-02 05:25:57
1183,2016-08-03 00:00:00,2016,216,23.9997,1063.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-08-03 05:41:05,28.36,A,,M,,M,,M,,M,,M,,M,,M,2.745,A,2.259,A,211.0,A,31.11,A,0.995,A,1.1640000000000001,A,2.221,A,2.7460000000000004,A,6.513999999999999,A,6.534,A,8.8,A,10.33,A,2016-08-03 00:00:00,2016-08-03 05:41:05
1184,2016-08-04 00:00:00,2016,217,23.9997,1064.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.84,A,2016-08-04 05:29:08,29.35,A,,M,,M,,M,,M,,M,,M,,M,2.9010000000000002,A,2.405,A,212.0,A,28.96,A,1.17,A,1.359,A,2.406,A,2.9019999999999997,A,8.04,A,8.07,A,11.09,A,12.62,A,2016-08-04 00:00:00,2016-08-04 05:29:08
1185,2016-08-05 00:00:00,2016,218,23.9997,1065.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.8,A,2016-08-05 05:20:12,30.75,A,,M,,M,,M,,M,,M,,M,,M,2.164,A,1.157,A,209.0,A,44.65,A,0.892,A,1.043,A,1.849,A,2.165,A,8.8,A,10.37,A,14.15,A,16.45,A,2016-08-05 00:00:00,2016-08-05 05:20:12
1186,2016-08-06 00:00:00,2016,219,23.9997,1066.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.85,A,2016-08-06 05:14:45,30.14,A,,M,,M,,M,,M,,M,,M,,M,2.792,A,0.958,A,10.0,A,59.12,A,1.3159999999999998,A,1.095,A,2.3680000000000003,A,2.793,A,10.33,A,11.14,A,13.39,A,14.92,A,2016-08-06 00:00:00,2016-08-06 05:14:45
1187,2016-08-07 00:00:00,2016,220,23.9997,1067.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-08-07 05:21:19,26.87,A,,M,,M,,M,,M,,M,,M,,M,1.7109999999999999,A,0.217,A,51.0,A,61.7,A,0.629,A,0.682,A,1.421,A,1.712,A,8.8,A,12.68,A,14.92,A,16.45,A,2016-08-07 00:00:00,2016-08-07 05:21:19
1188,2016-08-08 00:00:00,2016,221,23.9997,1068.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-08-08 05:28:38,27.62,A,,M,,M,,M,,M,,M,,M,,M,1.617,A,0.47,A,307.0,A,52.47,A,0.654,A,0.6729999999999999,A,1.405,A,1.617,A,8.04,A,9.61,A,11.09,A,14.15,A,2016-08-08 00:00:00,2016-08-08 05:28:38
1189,2016-08-09 00:00:00,2016,222,23.9997,1069.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.78,A,2016-08-09 05:28:45,28.01,A,,M,,M,,M,,M,,M,,M,,M,2.28,A,1.93,A,245.0,A,26.85,A,1.146,A,1.139,A,1.903,A,2.281,A,9.57,A,9.61,A,10.33,A,11.09,A,2016-08-09 00:00:00,2016-08-09 05:28:45
1190,2016-08-10 00:00:00,2016,223,23.9997,1070.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-08-10 06:27:48,27.06,A,,M,,M,,M,,M,,M,,M,,M,2.153,A,1.4040000000000001,A,233.0,A,42.18,A,0.802,A,0.867,A,1.8940000000000001,A,2.154,A,11.09,A,11.14,A,11.86,A,14.15,A,2016-08-10 00:00:00,2016-08-10 06:27:48
1191,2016-08-11 00:00:00,2016,224,23.9997,1071.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.83,A,2016-08-11 05:26:18,27.33,A,,M,,M,,M,,M,,M,,M,,M,1.183,A,0.6779999999999999,A,329.0,A,37.82,A,0.48100000000000004,A,0.42700000000000005,A,0.83,A,1.183,A,8.8,A,9.61,A,9.56,A,10.33,A,2016-08-11 00:00:00,2016-08-11 05:26:18
1192,2016-08-12 00:00:00,2016,225,23.9997,1072.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.81,A,2016-08-12 05:19:15,29.61,A,,M,,M,,M,,M,,M,,M,,M,2.503,A,0.47700000000000004,A,77.0,A,65.66,A,0.995,A,0.977,A,1.868,A,2.504,A,12.62,A,14.21,A,18.74,A,19.5,A,2016-08-12 00:00:00,2016-08-12 05:19:15
1193,2016-08-13 00:00:00,2016,226,23.9997,1073.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.82,A,2016-08-13 05:28:03,25.11,A,,M,,M,,M,,M,,M,,M,,M,3.562,A,1.28,A,46.0,A,62.17,A,1.544,A,1.5,A,2.7,A,3.562,A,8.8,A,10.37,A,12.62,A,14.15,A,2016-08-13 00:00:00,2016-08-13 05:28:03
1194,2016-08-14 00:00:00,2016,227,23.9997,1074.0,A,"0       11
1       11
2       11
3       11
4       11
        ..
3490    11
3491    11
3492    11
3493    11
3494    11
Name: SiteID, Length: 3495, dtype: int64",12.79,A,2016-08-14 05:38:31,24.55,A,,M,,M,,M,,M,,M,,M,,M,1.3519999999999999,A,0.639,A,162.0,A,42.65,A,0.408,A,0.49,A,0.879,A,1.3519999999999999,A,7.277,A,8.07,A,11.09,A,11.86,A,2016-08-14 00:00:00,2016-08-14 05:38:31
